cloudCover,offNadirAngle,sunElevation,sunAzimuth,legacyId,city,acquisitionDate,date
0,27.848978,61.12969,163.48643,10300100D272C400,Velykodolynske,2022-05-12 09:20:24,may_2022_12
0.039512523,11.806676,63.38609,144.20059,10300100C04C9A00,Velykodolynske,2021-06-29 08:54:33,jun_2021_29
0.19935648,15.325597,37.98791,163.69135,104005001FDCC300,Velykodolynske,2020-03-08 09:17:02,mar_2020_08
"0.030729765,0.10060529","17.905708,19.837048","60.136833,60.09426","156.41446,156.16422","10300100C394B700,10300100C31AD800",Velykodolynske,"2021-07-31 09:15:13,2021-07-31 09:15:31",jul_2021_31
0,32.588486,44.29226,152.15436,10400100749DDF00,Velykodolynske,2022-03-30 08:43:40,mar_2022_30
0,30.761839,43.70824,166.10364,104001005E1A4F00,Velykodolynske,2020-09-20 09:11:15,sep_2020_20
0.14296782,21.102152,56.06649,161.93329,10300100978E0100,Velykodolynske,2019-08-17 09:20:42,aug_2019_17
"0,0","11.550211,9.66866","51.124935,51.11201","166.6531,166.5277","1040050018DC5F00,1040050018DC6000",Rivne,"2019-08-21 09:44:00,2019-08-21 09:44:22",aug_2019_21
0.01565432,6.6625214,33.711575,168.29448,1040050039DC4B00,Rivne,2021-10-06 09:24:05,oct_2021_06
0.0034864233,21.24232,48.66426,160.42892,1040050018DC9400,Rivne,2019-08-26 09:24:20,aug_2019_26
"0,0","15.211525,14.627565","52.09156,52.043503","158.92531,158.62521","1040050027DCDE00,1040050027DCDC00",Rivne,"2020-08-14 09:27:18,2020-08-14 09:26:31",aug_2020_14
0,28.402338,22.795797,168.32309,104005003ADCAD00,Rivne,2021-11-06 09:13:48,nov_2021_06
"0,0","21.442318,19.187393","42.438984,42.424114","166.36148,166.19688","105005008EDD8F00,105005008EDD8E00",Rivne,"2020-03-29 09:39:06,2020-03-29 09:39:29",mar_2020_29
"0.19006926,0.16906072","27.35909,22.891722","61.83662,61.825207","165.90594,165.67992","1040050014DCA200,1040050014DCA100",Shehyni,"2019-06-01 09:57:39,2019-06-01 09:57:30",jun_2019_01
0.11897403,34.10905,58.38713,150.38031,10300500B4F96500,Shehyni,2021-05-24 09:20:48,may_2021_24
0.0040174173,32.841698,60.70938,148.09685,10500500DFDD6E00,Shehyni,2021-06-23 09:25:05,jun_2021_23
0,29.488932,42.439747,165.56252,104005003FDC3600,Shehyni,2022-03-28 09:50:08,mar_2022_28
0,28.15376,47.213688,153.61938,1040050040DBF800,Shehyni,2022-04-14 09:17:09,apr_2022_14
0.099971354,27.094791,47.30237,163.04898,1050050010DECF00,Shehyni,2022-04-10 09:43:32,apr_2022_10
0.13137315,19.220106,62.728924,159.72984,10300100C08B2D00,Shehyni,2021-06-22 09:50:41,jun_2021_22
0.12989087,28.288599,59.271652,146.10478,10300500B5F96400,Shehyni,2021-06-04 09:14:51,jun_2021_04
0.09735508,25.831255,43.994286,156.87874,105005000FDEAE00,Shehyni,2022-04-04 09:25:15,apr_2022_04
0.13807647,27.74503,58.0324,153.30557,10300100C23C0500,Shehyni,2021-07-25 09:36:36,jul_2021_25
0.19100472,28.055717,60.07379,145.01332,10500500DEDD7E00,Shehyni,2021-06-20 09:17:15,jun_2021_20
0,29.217323,40.335644,166.80107,1040010075BE5900,Shehyni,2022-03-22 09:55:37,mar_2022_22
0.14130303,29.76981,60.993355,149.47148,1040050033DC8600,Shehyni,2021-06-21 09:27:51,jun_2021_21
0.0015858508,29.127996,36.658863,169.64917,10300500C7F96000,Shehyni,2022-03-12 10:04:44,mar_2022_12
0.00021565707,29.645653,57.976215,166.06589,1040050041DCB300,Shehyni,2022-05-12 09:53:40,may_2022_12
"0,0","11.375611,18.659555","19.491991,19.464586","167.91222,167.80013","103001008A30BC00,103001008B4DD900",Shehyni,"2019-01-19 09:49:34,2019-01-19 09:49:53",jan_2019_19
"0.032222744,0.0","24.821106,21.547838","42.686947,42.701405","160.25739,160.51051","1030050093F8E900,1030050093F8E800",Shehyni,"2019-09-13 09:26:41,2019-09-13 09:26:29",sep_2019_13
0.19995403,28.250196,59.647255,148.7633,103005008BF92100,Shehyni,2019-06-02 09:20:46,jun_2019_02
0.074977785,28.790903,42.941334,162.29797,105005000EDEA500,Shehyni,2022-03-30 09:41:08,mar_2022_30
0.13904227,31.120377,20.171587,168.75363,10300100B4026200,Shehyni,2021-01-21 09:54:07,jan_2021_21
0,35.027225,56.837124,163.43839,1040050031DC4100,Shehyni,2021-05-09 09:46:39,may_2021_09
0.006445311,14.261589,55.437943,163.41905,1040050018DC4200,Velyki_Kopani,2019-08-19 09:14:14,aug_2019_19
0.028407345,28.029305,36.09641,164.38689,104005002EDC1C00,Velyki_Kopani,2021-03-04 09:09:41,mar_2021_04
0.1714672,23.656687,63.97463,156.11954,1040050016DC8700,Velyki_Kopani,2019-07-12 09:10:12,jul_2019_12
0.13077846,7.912475,54.89184,155.37769,10300100BD5D8500,Velyki_Kopani,2021-04-25 08:48:26,apr_2021_25
"0.0,0.06300149","23.546629,15.235433","58.0353,58.721195","152.00719,159.32457","10300100BE568C00,104001006918E500",Velyki_Kopani,"2021-05-06 08:44:23,2021-05-06 09:00:22",may_2021_06
0,46.788223,41.541237,171.6719,105054001ADDD700,Velyki_Kopani,2022-03-16 09:33:20,mar_2022_16
0.017540984,32.156475,54.010403,160.63431,10300100C43E4C00,Velyki_Kopani,2021-08-22 09:05:44,aug_2021_22
0.04825671,19.6472,53.176136,152.67989,105054001DDDD400,Velyki_Kopani,2022-04-22 08:41:29,apr_2022_22
0.02260741,32.25457,64.32124,161.1238,10300100BF255E00,Velyki_Kopani,2021-05-27 09:10:41,may_2021_27
0.03062049,19.344156,29.324348,167.62912,103001008D452600,Berdychiv,2019-02-21 09:35:09,feb_2019_21
0.12554218,26.562847,51.413082,160.24388,10300100D27C8200,Ivano-Frankivsk,2022-04-20 09:30:23,apr_2022_20
"0.11382728,0.16485767","28.498577,22.039295","19.201853,19.227535","160.31612,160.57086","104005003DDBE400,104005003DDBE500",Ivano-Frankivsk,"2022-01-21 09:13:33,2022-01-21 09:13:53",jan_2022_21
0.00089186855,29.43212,40.50051,164.36806,104005003FDBCA00,Ivano-Frankivsk,2022-03-21 09:41:02,mar_2022_21
0,17.209333,33.41386,164.49933,10300100B4827F00,Ivano-Frankivsk,2021-03-03 09:41:15,mar_2021_03
"0.00018016546,0.0,0.0","15.351677,8.329753,24.071829","21.009068,21.096926,21.024967","165.40683,165.33131,165.4847","104005001EDC2300,104005001EDC2400,104005001EDC2200",Ivano-Frankivsk,"2020-01-25 09:35:46,2020-01-25 09:36:01,2020-01-25 09:35:29",jan_2020_25
0.10062962,12.546515,19.35146,170.95752,104005001CDC6100,Ivano-Frankivsk,2019-11-29 09:32:48,nov_2019_29
0.00027758972,12.050655,59.07423,155.7336,10300100C2863700,Ivano-Frankivsk,2021-07-25 09:35:59,jul_2021_25
0.020338591,25.008291,29.896858,173.38087,10500500FADD5600,Ivano-Frankivsk,2021-10-22 09:42:52,oct_2021_22
0.18464988,21.944445,59.275166,147.51031,10300100A7901D00,Ivano-Frankivsk,2020-07-16 09:18:55,jul_2020_16
0.036979463,32.69615,60.40564,167.23795,1040010077837100,Ivano-Frankivsk,2022-05-18 09:50:56,may_2022_18
0.04021706,9.917024,19.96865,167.45302,10400100459BFA00,Ivano-Frankivsk,2019-01-19 09:41:34,jan_2019_19
"0,0","20.620045,15.287384","25.117167,24.868048","167.96243,166.21133","103001008C057500,10400100472B4C00",Ivano-Frankivsk,"2019-02-07 09:50:12,2019-02-07 09:43:32",feb_2019_07
0,13.841983,57.017754,163.37239,10300100D2475300,Ivano-Frankivsk,2022-05-06 09:40:22,may_2022_06
"0.006462014,0.12371543","24.3308,24.288649","58.297802,58.224712","146.54614,146.2523","103005008FF8C300,103005008FF8C400",Ivano-Frankivsk,"2019-07-21 09:15:13,2019-07-21 09:15:26",jul_2019_21
0,22.827751,17.582361,169.10168,10300100A0D50D00,Ivano-Frankivsk,2020-01-02 09:39:53,jan_2020_02
0.18326138,24.42696,52.19504,153.48557,10300100964F0400,Ivano-Frankivsk,2019-08-17 09:20:04,aug_2019_17
0,29.49966,64.691696,159.4095,1040050025DCDB00,Mariupol,2020-07-05 08:56:58,jul_2020_05
0.055780374,32.294647,47.34008,164.08498,105005000FDE9700,Mariupol,2022-04-03 08:50:06,apr_2022_03
"0.013759491,0.0","9.552881,26.513567","55.667057,54.960556","154.79712,151.05928","1040010076B95C00,10300100D284D600",Mariupol,"2022-04-30 08:29:18,2022-04-30 08:21:06",apr_2022_30
"0.598,0.598","37.4,37.4","37.9,37.9","88.7,88.7","618157db-bb1d-41f0-81b9-2d725ddd2aa3,e6b33481-1e6b-4166-b4c0-425ead592fcc",Mariupol,"2022-03-18 08:04:46,2022-03-18 08:04:46",mar_2022_18
0,25.176998,61.859394,142.90137,10300500A1F93100,Mariupol,2020-06-07 08:16:15,jun_2020_07
"0.0,0.011905639","27.186735,18.150108","44.2684,44.2817","156.95013,157.04633","10400100752B7600,10400100766A4800",Mariupol,"2022-03-29 08:29:28,2022-03-29 08:29:10",mar_2022_29
0.090428725,23.472315,64.84229,156.72656,1040050033DBF300,Mariupol,2021-06-12 08:47:57,jun_2021_12
0,22.293077,29.02122,165.89285,1030050082F8E600,Mariupol,2019-02-14 08:54:19,feb_2019_14
"0.10585511,0.10817632,0.0","32.996502,25.98355,22.8","39.55525,39.42249,37.2","165.1215,164.9753,89.4","10300100CF380B00,10300100CF491A00,cef1dbec-a1c3-4a4e-8d35-aef03cd5f1a0",Mariupol,"2022-03-14 08:53:01,2022-03-14 08:52:35,2022-03-14 08:21:03",mar_2022_14
0.05668418,37.837627,58.369007,158.55142,10400100778ACA00,Mariupol,2022-05-07 08:39:11,may_2022_07
"0,0","43.440685,41.1","42.813225,42.3","171.74097,295.5","105054001ADDDB00,db799c2a-bdbe-4159-b196-d48976de3720",Mariupol,"2022-03-21 09:14:26,2022-03-21 09:14:35",mar_2022_21
0.596,33.8,35.3,136,fe81d0b3-3667-49f8-ac00-a3aa6d964489,Mariupol,2022-03-09 08:16:08,mar_2022_09
0.054790534,32.999577,44.461838,150.95491,105054001CDDC800,Mariupol,2022-04-02 08:13:53,apr_2022_02
"0,0","36.443752,35.7","42.936684,42.9","162.92455,349.7","105054001BDDCF00,7eb3ebae-dbb5-47bb-a2bd-65f181aabfba",Mariupol,"2022-03-23 08:47:24,2022-03-23 08:47:27",mar_2022_23
"0.0,0.090428725","18.122562,23.472315","64.95148,64.84229","156.19861,156.72656","10300500B7F89E00,1040050033DBF300",Mariupol,"2021-06-21 08:48:30,2021-06-12 08:47:57",b_s1
"0.0031292455,0.0","44.942745,44.912426","41.908466,41.93708","170.86935,170.4097","1040540016FB9600,1040540016FB9500",Mariupol,"2022-03-19 09:09:56,2022-03-19 09:09:40",mar_2022_19
0,28.974289,57.50818,151.18736,105001002BA01000,Mariupol,2022-05-08 08:23:30,may_2022_08
"0.06087405,0.06986832","16.387032,11.198554","57.514137,57.533016","155.42477,155.71526","103005009FF90500,103005009FF90400",Mariupol,"2020-05-05 08:32:57,2020-05-05 08:32:45",may_2020_05
0,29.135788,58.17927,161.79523,105005006CDD8200,Mariupol,2019-08-08 08:55:47,aug_2019_08
0.18603377,17.653662,61.753357,146.2554,10300100BF368200,Mariupol,2021-05-31 08:22:33,may_2021_31
"0.00028205782,0.0","39.78646,38.9","40.41625,40.8","153.70349,42.1","1040540016FB9900,1dd0cab2-ab5b-4951-8ecd-ea9f62a7769d",Mariupol,"2022-03-22 08:18:10,2022-03-22 08:18:21",mar_2022_22
0,18.122562,64.95148,156.19861,10300500B7F89E00,Mariupol,2021-06-21 08:48:30,jun_2021_21
"0,0","26.361217,14.157646","65.424644,65.59516","161.44598,161.83398","1040050015DC6100,1040050015DC6400",Mariupol,"2019-06-16 08:57:09,2019-06-16 08:58:02",jun_2019_16
"0.0042548585,0.013026293","23.574041,19.727848","64.140236,64.2229","150.63348,151.10658","104001004D56FF00,104001004E156E00",Mariupol,"2019-06-21 08:37:48,2019-06-21 08:38:08",jun_2019_21
0.038210403,16.671438,37.242447,156.75772,10300100CF533F00,Mariupol,2022-03-12 08:26:04,mar_2022_12
0,26.465265,58.02603,148.21501,10400100751A5000,Mariupol,2022-05-12 08:18:04,may_2022_12
0,26.036198,48.58506,153.23654,10300100D05E8C00,Mariupol,2022-04-11 08:20:46,apr_2022_11
0.040354423,24.575277,58.691902,163.03369,1050050016DEBD00,Mariupol,2022-05-06 08:50:20,may_2022_06
"0.14598194,0.15007013","31.25935,33.792496","57.661682,57.68848","166.4616,166.9963","1030050090F95E00,1030050090F96000",Mariupol,"2019-08-12 09:05:19,2019-08-12 09:05:31",aug_2019_12
"0.20236205,0.17824033","31.057623,32.516132","46.00271,46.10855","168.49257,168.2003","1030540018DF3100,1030540018DF3200",Mariupol,"2022-03-30 09:03:06,2022-03-30 09:03:21",mar_2022_30
0.192865,21.009464,28.256561,162.18471,10500500C4DD8F00,Mariupol,2021-02-13 08:39:40,feb_2021_13
0.0023530552,29.718294,41.7111,173.59578,104001005192E400,Mariupol,2019-09-25 09:02:45,sep_2019_25
