"Image","legacyId","City","Oblast","Raion","Date","acquisitionDate","DateTime","Year","Month","Day","Hour","WeekDay","AOI_area_sqkm","AOI_area_covered_sqkm","AOI_area_covered_perc","Perc_area_covered_by_feature","N_features_in_img","Selection_reason","Image_resolution","cloudCover","offNadirAngle","sunElevation","sunAzimuth","Npop_aoi","Npop_img","Proportion","Pop_threshold","Ncars"
"Khmelnytskyi_jun_2022_23","10400100778A2000","Khmelnytskyi","Khmelnytskyy","Khmelnytska","jun_2022_23","2022-06-23 09:30:37",2022-06-23 09:30:37,2022,6,23,9,"Thursday",174.2741859,142.3245628,0.816670364,"0.817",1,"Urban area 1",0.46,0.08833546,36.319397,62.830254,157.61124,290621.875,283179.96875,0.974393165517909,"Above",831
"Khmelnytskyi_nov_2019_05","104005001BDC6100","Khmelnytskyi","Khmelnytskyy","Khmelnytska","nov_2019_05","2019-11-05 09:50:52",2019-11-05 09:50:52,2019,11,5,9,"Tuesday",174.2741859,163.4618612,0.937957967,"0.938",1,"Urban area 1",0.3,0,27.506924,25.135607,178.70099,290621.875,286562.59375,0.986032430456241,"Above",3156
"Khmelnytskyi_nov_2021_26","104001007046C900","Khmelnytskyi","Khmelnytskyy","Khmelnytska","nov_2021_26","2021-11-26 09:30:44",2021-11-26 09:30:44,2021,11,26,9,"Friday",174.2741859,85.62620506,0.491330398,"0.491",1,"Urban area 1",0.4,0.012671729,29.112764,19.529001,172.97768,290621.875,183164.421875,0.630249948924182,"Above",561
"Khmelnytskyi_oct_2021_15","10300100C7A07400","Khmelnytskyi","Khmelnytskyy","Khmelnytska","oct_2021_15","2021-10-15 09:13:17",2021-10-15 09:13:17,2021,10,15,9,"Friday",174.2741859,159.7381814,0.916591178,"0.917",1,"Urban area 1",0.5,0.00011074834,31.897892,31.479849,167.17007,290621.875,284609.8125,0.979313110893666,"Above",153
"Khmelnytskyi_oct_2021_25","104005003ADC1000,104005003ADC1100","Khmelnytskyi","Khmelnytskyy","Khmelnytska","oct_2021_25","2021-10-25 09:24:41,2021-10-25 09:24:58",2021-10-25 09:24:41,2021,10,25,9,"Monday",174.2741859,174.2156675,0.999664216,"0.782,0.218",2,"Urban area 1",0.3,0,11.825846894,28.165877712,171.29907256,290621.875,290817.53125,1.00067323304552,"Above",13215
"Khmelnytskyi_sep_2021_30","104001006F1E9C00","Khmelnytskyi","Khmelnytskyy","Khmelnytska","sep_2021_30","2021-09-30 09:29:34",2021-09-30 09:29:34,2021,9,30,9,"Thursday",174.2741859,129.3764979,0.742373274,"0.742",1,"Urban area 1",0.3,0.18952583,28.549217,37.284172,169.94688,290621.875,247689.71875,0.852274863170572,"Above",7710
"Kolomyiska_feb_2021_21","1040010067796700","Kolomyiska","Ivano-Frankivsk","Kolomyiskyi","feb_2021_21","2021-02-21 09:36:08",2021-02-21 09:36:08,2021,2,21,9,"Sunday",522.1012778,302.9081822,0.58017131,"0.58",1,"Urban area 2",0.4,0.07917351,30.296011,29.948174,163.77168,109813.515625,98326.265625,0.895393113182647,"Above",73
"Kolomyiska_jul_2022_26","10300100D6B87200","Kolomyiska","Ivano-Frankivsk","Kolomyiskyi","jul_2022_26","2022-07-26 09:56:10",2022-07-26 09:56:10,2022,7,26,9,"Tuesday",522.1012778,231.4207713,0.443248812,"0.443",1,"Urban area 2",0.5,0.00020799732,31.23575,60.484547,165.59427,109813.515625,91583.515625,0.833991290632628,"Above",222
"Kolomyiska_nov_2021_26","104001007039B000","Kolomyiska","Ivano-Frankivsk","Kolomyiskyi","nov_2021_26","2021-11-26 09:31:10",2021-11-26 09:31:10,2021,11,26,9,"Friday",522.1012778,230.1589931,0.440832082,"0.441",1,"Urban area 2",0.3,0.0023827495,28.402596,20.203966,171.0456,109813.515625,93266.5546875,0.849317628678733,"Above",902
"Kolomyiska_sep_2022_05","10300100DA4B9B00","Kolomyiska","Ivano-Frankivsk","Kolomyiskyi","sep_2022_05","2022-09-05 09:46:37",2022-09-05 09:46:37,2022,9,5,9,"Monday",522.1012778,200.9367462,0.384861625,"0.385",1,"Urban area 2",0.5,0.19715443,25.129211,47.919266,168.25691,109813.515625,84165.203125,0.766437561405593,"Above",287
"Konotop_aug_2020_07","10300100AAA08D00","Konotop","Sumy","Konotopska","aug_2020_07","2020-08-07 09:09:01",2020-08-07 09:09:01,2020,8,7,9,"Friday",132.9678112,74.67901878,0.561632309,"0.562",1,"Urban area 2",0.5,0.17035417,28.303253,53.825275,161.74205,67748.6796875,42583.52734375,0.628551398199527,"Above",96
"Konotop_aug_2021_16","10500500EBDD6C00","Konotop","Sumy","Konotopska","aug_2021_16","2021-08-16 08:55:39",2021-08-16 08:55:39,2021,8,16,8,"Monday",132.9678112,132.9678112,1,"1",1,"Urban area 2",0.4,0,23.092411,50.906776,158.17862,67748.6796875,67904.609375,1.00230159005636,"Above",1928
"Konotop_aug_2022_05","10300100D88F9A00","Konotop","Sumy","Konotopska","aug_2022_05","2022-08-05 08:46:41",2022-08-05 08:46:41,2022,8,5,8,"Friday",132.9678112,132.9678112,1,"1",1,"Urban area 2",0.5,0.0022158895,22.218554,53.39709,152.60103,67748.6796875,67904.609375,1.00230159005636,"Above",215
"Konotop_jul_2020_11","10300100AA0B4E00","Konotop","Sumy","Konotopska","jul_2020_11","2020-07-11 09:02:39",2020-07-11 09:02:39,2020,7,11,9,"Saturday",132.9678112,132.9678112,1,"1",1,"Urban area 2",0.4,0,11.551155,59.136295,156.96907,67748.6796875,67904.609375,1.00230159005636,"Above",319
"Konotop_jul_2022_03","10300100D57D4900","Konotop","Sumy","Konotopska","jul_2022_03","2022-07-03 09:02:39",2022-07-03 09:02:39,2022,7,3,9,"Sunday",132.9678112,131.0540658,0.985607453,"0.986",1,"Urban area 2",0.4,0,2.0324605,60.352135,156.77516,67748.6796875,67890.5390625,1.00209390611971,"Above",725
"Konotop_mar_2019_18","1030050084F95800","Konotop","Sumy","Konotopska","mar_2019_18","2019-03-18 09:14:59",2019-03-18 09:14:59,2019,3,18,9,"Monday",132.9678112,132.9678112,1,"1",1,"Urban area 2",0.5,0,20.68997,37.24107,167.29323,67748.6796875,67904.609375,1.00230159005636,"Above",1409
"Konotop_mar_2022_21","105054001ADDD800","Konotop","Sumy","Konotopska","mar_2022_21","2022-03-21 09:13:28",2022-03-21 09:13:28,2022,3,21,9,"Monday",132.9678112,85.11150289,0.640091027,"0.64",1,"Urban area 2",0.5,0,27.23997,38.61888,166.98354,67748.6796875,50291.74609375,0.742328061974455,"Above",731
"Konotop_nov_2019_15","105005007CDD8500","Konotop","Sumy","Konotopska","nov_2019_15","2019-11-15 09:08:20",2019-11-15 09:08:20,2019,11,15,9,"Friday",132.9678112,132.9678112,1,"1",1,"Urban area 2",0.4,0,15.4595,20.321068,174.10014,67748.6796875,67904.609375,1.00230159005636,"Above",87
"Kovel_feb_2021_23","10300100B3D6EA00","Kovel","Volyn","Kovelska","feb_2021_23","2021-02-23 09:36:20",2021-02-23 09:36:20,2021,2,23,9,"Tuesday",131.1388675,112.8652227,0.860654243,"0.861",1,"Urban area 2",0.5,0,17.782587,27.73908,163.86241,82728,78815.265625,0.952703626643942,"Above",146
"Kovel_mar_2019_20","103001008E1D9800","Kovel","Volyn","Kovelska","mar_2019_20","2019-03-20 09:41:10",2019-03-20 09:41:10,2019,3,20,9,"Wednesday",131.1388675,131.1388675,1,"1",1,"Urban area 2",0.5,0.08569981,24.60688,37.514633,164.95807,82728,83062.328125,1.00404129345566,"Above",1206
"Kovel_may_2022_18","10400100774DFC00","Kovel","Volyn","Kovelska","may_2022_18","2022-05-18 09:50:25",2022-05-18 09:50:25,2022,5,18,9,"Wednesday",131.1388675,124.4042361,0.948645039,"0.949",1,"Urban area 2",0.3,0.12044066,27.193155,58.110435,167.81485,82728,83054.296875,1.00394421326516,"Above",4265
"Kozyatyn_may_2021_11","10300100BE131200","Kozyatyn","Vinnytsia","Koziatynskyi","may_2021_11","2021-05-11 08:59:04",2021-05-11 08:59:04,2021,5,11,8,"Tuesday",126.1993963,126.1993963,1,"1",1,"Urban area 3",0.5,0.00035620824,22.529057,56.07205,152.89627,25100.298828125,25155.5390625,1.00220077994901,"Above",180
"Kramatorsk_aug_2022_08","104001007A3E1900,10400100791D6300","Kramatorsk","Donetsk","Kramatorska","aug_2022_08","2022-08-08 08:28:39,2022-08-08 08:28:20",2022-08-08 08:28:39,2022,8,8,8,"Monday",150.2587337,150.25873,0.999999975,"0.918,0.082",2,"War news",0.36,0.0033656147456,26.419773332,54.78613072,151.41888872,129889.4609375,131446.0625,1.01198404821504,"Above",941
"Kramatorsk_dec_2020_08","10300500ACF8D000","Kramatorsk","Donetsk","Kramatorska","dec_2020_08","2020-12-08 08:35:42",2020-12-08 08:35:42,2020,12,8,8,"Tuesday",150.2587337,106.8297909,0.710972256,"0.711",1,"War news",0.4,0.0011689006,13.195299,18.138056,168.93887,129889.4609375,93145.46875,0.717113367610476,"Above",485
"Kramatorsk_jan_2022_12","104001007291DA00","Kramatorsk","Donetsk","Kramatorska","jan_2022_12","2022-01-12 08:32:41",2022-01-12 08:32:41,2022,1,12,8,"Wednesday",150.2587337,131.7697873,0.8769526,"0.877",1,"War news",0.4,0,30.02225,18.37313,164.07736,129889.4609375,117449.1328125,0.904223729660515,"Above",827
"Kramatorsk_jul_2022_24","1050050028DEBF00","Kramatorsk","Donetsk","Kramatorska","jul_2022_24","2022-07-24 08:23:39",2022-07-24 08:23:39,2022,7,24,8,"Sunday",150.2587337,150.2587337,1,"1",1,"War news",0.4,0.088513725,21.586395,57.79843,146.70984,129889.4609375,131446.0625,1.01198404821504,"Above",230
"Kramatorsk_jun_2019_27","1030010096084C00","Kramatorsk","Donetsk","Kramatorska","jun_2019_27","2019-06-27 08:58:57",2019-06-27 08:58:57,2019,6,27,8,"Thursday",150.2587337,123.5159001,0.822021436,"0.822",1,"War news",0.5,0,23.039846,64.1654,162.22064,129889.4609375,109269.2109375,0.841247705155062,"Above",2873
"Kramatorsk_mar_2019_30","1030050085F94100","Kramatorsk","Donetsk","Kramatorska","mar_2019_30","2019-03-30 08:35:57",2019-03-30 08:35:57,2019,3,30,8,"Saturday",150.2587337,150.2587337,1,"1",1,"War news",0.5,0,26.479761,43.496487,159.71165,129889.4609375,131446.0625,1.01198404821504,"Above",269
"Kramatorsk_may_2019_27","104001004C088700","Kramatorsk","Donetsk","Kramatorska","may_2019_27","2019-05-27 08:40:46",2019-05-27 08:40:46,2019,5,27,8,"Monday",150.2587337,79.72389903,0.530577472,"0.531",1,"War news",0.3,0.16720472,27.245302,61.65554,156.80652,129889.4609375,68005.375,0.523563455488684,"Above",982
"Kramatorsk_oct_2021_03","10300500C0F89A00","Kramatorsk","Donetsk","Kramatorska","oct_2021_03","2021-10-03 08:17:14",2021-10-03 08:17:14,2021,10,3,8,"Sunday",150.2587337,150.2587337,1,"1",1,"War news",0.5,0,27.370018,35.6773,161.02324,129889.4609375,131446.0625,1.01198404821504,"Above",71
"Kramatorsk_sep_2020_12","10300500A8F95200","Kramatorsk","Donetsk","Kramatorska","sep_2020_12","2020-09-12 08:43:24",2020-09-12 08:43:24,2020,9,12,8,"Saturday",150.2587337,97.59929899,0.649541604,"0.65",1,"War news",0.5,0.00977619,17.58748,44.706184,164.89685,129889.4609375,97037.2734375,0.747075803819005,"Above",545
"Kramatorsk_sep_2021_01","10500500EFDD6300","Kramatorsk","Donetsk","Kramatorska","sep_2021_01","2021-09-01 08:41:06",2021-09-01 08:41:06,2021,9,1,8,"Wednesday",150.2587337,150.2587337,1,"1",1,"War news",0.4,0.14080963,9.51597,48.321033,161.76112,129889.4609375,131446.0625,1.01198404821504,"Above",3676
"Kremenchuk_aug_2021_12","10300100C3501D00,10300100C3383B00","Kremenchuk","Poltava","Kremenchutska","aug_2021_12","2021-08-12 08:32:54,2021-08-12 08:33:05",2021-08-12 08:32:54,2021,8,12,8,"Thursday",306.9125358,306.9125754,1.000000129,"0.678,0.322",2,"Urban area 2",0.5,0.01778324523,27.369743142,52.374978446,148.01825292,254701.828125,255545.4375,1.00331214495479,"Above",682
"Kremenchuk_aug_2022_27","10300100D8C07E00","Kremenchuk","Poltava","Kremenchutska","aug_2022_27","2022-08-27 08:38:11",2022-08-27 08:38:11,2022,8,27,8,"Saturday",306.9125358,206.7401226,0.673612507,"0.674",1,"Urban area 2",0.5,0,28.604761,48.4526,153.67195,254701.828125,185294.96875,0.727497600288376,"Above",430
"Kremenchuk_feb_2020_17","10400100577B6B00","Kremenchuk","Poltava","Kremenchutska","feb_2020_17","2020-02-17 09:00:39",2020-02-17 09:00:39,2020,2,17,9,"Monday",306.9125358,144.4061897,0.470512517,"0.471",1,"Urban area 2",0.3,0,11.871464,27.597706,163.50117,254701.828125,199056.84375,0.781528916440713,"Above",1443
"Kremenchuk_feb_2022_21","104005003DDCDF00","Kremenchuk","Poltava","Kremenchutska","feb_2022_21","2022-02-21 09:02:18",2022-02-21 09:02:18,2022,2,21,9,"Monday",306.9125358,273.2322702,0.89026103,"0.89",1,"Urban area 2",0.3,0,19.54318,29.28924,163.76822,254701.828125,251375.90625,0.986941900262421,"Above",1840
"Kremenchuk_jan_2021_17","10400100670A9C00","Kremenchuk","Poltava","Kremenchutska","jan_2021_17","2021-01-17 08:46:56",2021-01-17 08:46:56,2021,1,17,8,"Sunday",306.9125358,143.1400514,0.466387113,"0.466",1,"Urban area 2",0.3,0,10.518621,18.749567,162.84454,254701.828125,197938.578125,0.777138427243081,"Above",121
"Kremenchuk_jan_2021_18","104005002CDCE600,104005002CDCE500","Kremenchuk","Poltava","Kremenchutska","jan_2021_18","2021-01-18 09:02:19,2021-01-18 09:01:59",2021-01-18 09:02:19,2021,1,18,9,"Monday",306.9125358,256.9122792,0.837086301,"0.680,0.157",2,"Urban area 2",0.3,0,19.92680939546,19.6320689414576,166.465646833931,254701.828125,242486.84375,0.952042023157348,"Above",206
"Kremenchuk_mar_2019_21","1040010049220F00","Kremenchuk","Poltava","Kremenchutska","mar_2019_21","2019-03-21 09:13:56",2019-03-21 09:13:56,2019,3,21,9,"Thursday",306.9125358,173.1450945,0.564151262,"0.564",1,"Urban area 2",0.3,0.070594534,23.066378,40.567112,166.90341,254701.828125,217589.046875,0.854289301638675,"Above",3557
"Kremenchuk_mar_2021_04","104005002EDC1900,104005002EDC1800","Kremenchuk","Poltava","Kremenchutska","mar_2021_04","2021-03-04 09:08:53,2021-03-04 09:08:22",2021-03-04 09:08:53,2021,3,4,9,"Thursday",306.9125358,297.2119654,0.968393046,"0.925,0.043",2,"Urban area 2",0.4,0.000559983055268595,25.0995857376033,33.8127112014463,165.297358966942,254701.828125,255157.0625,1.00178732276227,"Above",7719
"Kremenchuk_mar_2022_17","10300100CF22A500","Kremenchuk","Poltava","Kremenchutska","mar_2022_17","2022-03-17 08:41:30",2022-03-17 08:41:30,2022,3,17,8,"Thursday",306.9125358,182.5749618,0.594876196,"0.595",1,"Urban area 2",0.5,0,20.273106,37.34081,156.80367,254701.828125,163396.734375,0.641521639549481,"Above",1515
"Kremenchuk_oct_2019_15","10400100528A1500","Kremenchuk","Poltava","Kremenchutska","oct_2019_15","2019-10-15 09:19:17",2019-10-15 09:19:17,2019,10,15,9,"Tuesday",306.9125358,199.2001831,0.649045444,"0.649",1,"Urban area 2",0.3,0,25.320522,32.585133,176.34604,254701.828125,197523.078125,0.775507107974355,"Above",4343
"Kremenchuk_sep_2019_07","1040050019DBF700,1040050019DBF800","Kremenchuk","Poltava","Kremenchutska","sep_2019_07","2019-09-07 09:15:39,2019-09-07 09:15:51",2019-09-07 09:15:39,2019,9,7,9,"Saturday",306.9125358,306.9129519,1.000001356,"0.768,0.232",2,"Urban area 2",0.3,2.693871944e-05,14.469554896,46.79087992,169.56336072,254701.828125,255543.578125,1.00330484475199,"Above",6724
"Kropyvnytskyi_aug_2019_19","1040050018DC4000","Kropyvnytskyi","Kirovohrad","Kirovohradskyi","aug_2019_19","2019-08-19 09:13:32",2019-08-19 09:13:32,2019,8,19,9,"Monday",219.9730734,96.94401846,0.440708569,"0.441",1,"Urban area",0.3,0,17.265863,53.499096,163.14297,247735.65625,131107.09375,0.529221734709414,"Above",4105
"Kropyvnytskyi_aug_2020_18","10300100AC05D300","Kropyvnytskyi","Kirovohrad","Kirovohradskyi","aug_2020_18","2020-08-18 09:04:42",2020-08-18 09:04:42,2020,8,18,9,"Tuesday",219.9730734,219.9730734,1,"1",1,"Urban area",0.5,0.024602178,26.588417,53.085583,159.40916,247735.65625,248003.859375,1.00108261817883,"Above",969
"Kropyvnytskyi_aug_2021_08","1040050036DC0600,1040050036DC0500","Kropyvnytskyi","Kirovohrad","Kirovohradskyi","aug_2021_08","2021-08-08 08:50:33,2021-08-08 08:50:24",2021-08-08 08:50:33,2021,8,8,8,"Sunday",219.9730734,219.9730816,1.000000037,"0.654,0.346",2,"Urban area",0.3,0,25.009846926,54.95650643,151.51728434,247735.65625,248003.859375,1.00108261817883,"Above",8893
"Kropyvnytskyi_aug_2022_13","10300100D7377C00","Kropyvnytskyi","Kirovohrad","Kirovohradskyi","aug_2022_13","2022-08-13 08:54:20",2022-08-13 08:54:20,2022,8,13,8,"Saturday",219.9730734,175.8299145,0.799324716,"0.799",1,"Urban area",0.5,0.03785545,29.992064,53.936855,154.05484,247735.65625,244988.21875,0.988909801917139,"Above",348
"Kropyvnytskyi_aug_2022_21","10300100D8A2E900","Kropyvnytskyi","Kirovohrad","Kirovohradskyi","aug_2022_21","2022-08-21 08:57:22",2022-08-21 08:57:22,2022,8,21,8,"Sunday",219.9730734,183.291517,0.833245243,"0.833",1,"Urban area",0.5,0.027204096,33.09122,51.894283,157.03705,247735.65625,233269.03125,0.941604590881334,"Above",1163
"Kropyvnytskyi_jan_2021_17","10300100B2A6B400","Kropyvnytskyi","Kirovohrad","Kirovohradskyi","jan_2021_17","2021-01-17 09:01:53",2021-01-17 09:01:53,2021,1,17,9,"Sunday",219.9730734,115.34042,0.524338812,"0.524",1,"Urban area",0.5,0,22.31819,19.788889,165.40788,247735.65625,164901.546875,0.665635094160976,"Above",29
"Kropyvnytskyi_jul_2022_21","1040050045DC5600","Kropyvnytskyi","Kirovohrad","Kirovohradskyi","jul_2022_21","2022-07-21 08:39:49",2022-07-21 08:39:49,2022,7,21,8,"Thursday",219.9730734,184.6705769,0.839514464,"0.84",1,"Urban area",0.3,0.012793152,27.935532,58.01166,143.88313,247735.65625,236568.6875,0.954923853437024,"Above",7219
"Kropyvnytskyi_jun_2019_18","1040050015DC8300","Kropyvnytskyi","Kirovohrad","Kirovohradskyi","jun_2019_18","2019-06-18 09:28:22",2019-06-18 09:28:22,2019,6,18,9,"Tuesday",219.9730734,145.6046181,0.661920188,"0.662",1,"Urban area",0.3,0,23.160278,64.635826,167.04736,247735.65625,162857.796875,0.657385373345909,"Above",4824
"Kropyvnytskyi_jun_2020_10","104001005C49ED00","Kropyvnytskyi","Kirovohrad","Kirovohradskyi","jun_2020_10","2020-06-10 09:01:56",2020-06-10 09:01:56,2020,6,10,9,"Wednesday",219.9730734,142.6961173,0.648698111,"0.649",1,"Urban area",0.3,0,13.796049,62.957573,154.82198,247735.65625,230897.6875,0.932032518027974,"Above",13867
"Kropyvnytskyi_mar_2022_23","10400100740B0700","Kropyvnytskyi","Kirovohrad","Kirovohradskyi","mar_2022_23","2022-03-23 08:34:17",2022-03-23 08:34:17,2022,3,23,8,"Wednesday",219.9730734,167.2353826,0.76025388,"0.76",1,"Urban area",0.4,0.00058926304,33.318398,39.47872,152.58948,247735.65625,224079.328125,0.904509796921895,"Above",3759
"Kropyvnytskyi_may_2020_13","1050050099DD8800,1050050099DD8900","Kropyvnytskyi","Kirovohrad","Kirovohradskyi","may_2020_13","2020-05-13 08:46:17,2020-05-13 08:46:41",2020-05-13 08:46:17,2020,5,13,8,"Wednesday",219.9730734,219.9731279,1.000000248,"0.785,0.215",2,"Urban area",0.4,0,19.9239199,57.75477011,152.2075929,247735.65625,248003.859375,1.00108261817883,"Above",7425
"Kropyvnytskyi_sep_2020_13","1040010061638B00","Kropyvnytskyi","Kirovohrad","Kirovohradskyi","sep_2020_13","2020-09-13 09:01:37",2020-09-13 09:01:37,2020,9,13,9,"Sunday",219.9730734,133.1166494,0.605149745,"0.605",1,"Urban area",0.3,0.0008772568,3.418109,44.199383,164.20445,247735.65625,229191.8125,0.925146650140315,"Above",7111
"KryvyiRih_apr_2020_29","103005009EF9A500,103005009EF9A600,103005009EF9A400","KryvyiRih","Dnipropetrovsk","KryvyiRig","apr_2020_29","2020-04-29 08:53:28,2020-04-29 08:53:42,2020-04-29 08:53:14",2020-04-29 08:53:28,2020,4,29,8,"Wednesday",595.7418331,595.7304318,0.999980862,"0.650,0.329,0.021",3,"Urban area 2",0.4,0,11.7667427057,55.351315935,158.37171788,605152.1875,606846.875,1.00280043191614,"Above",3136
"KryvyiRih_aug_2019_14","1040050018DBF800","KryvyiRih","Dnipropetrovsk","KryvyiRig","aug_2019_14","2019-08-14 09:33:48",2019-08-14 09:33:48,2019,8,14,9,"Wednesday",595.7418331,448.353716,0.752597335,"0.753",1,"Urban area 2",0.4,0,37.23901,56.49079,172.34906,605152.1875,549080,0.907342006427102,"Above",221
"KryvyiRih_feb_2020_04","104005001EDC6E00,104005001EDC6D00,104005001EDC6F00","KryvyiRih","Dnipropetrovsk","KryvyiRig","feb_2020_04","2020-02-04 08:56:02,2020-02-04 08:55:48,2020-02-04 08:56:16",2020-02-04 08:56:02,2020,2,4,8,"Tuesday",595.7418331,595.1442276,0.998996872,"0.630,0.217,0.152",3,"Urban area 2",0.3,0.00241482758558559,13.0089082952953,24.3100148588589,163.091967567568,605152.1875,606825,1.00276428398435,"Above",3273
"KryvyiRih_jul_2019_05","1040050016DC3300,1040050016DC3400,1040050016DC3200","KryvyiRih","Dnipropetrovsk","KryvyiRig","jul_2019_05","2019-07-05 08:59:29,2019-07-05 08:59:48,2019-07-05 08:59:01",2019-07-05 08:59:29,2019,7,5,8,"Friday",595.7418331,595.7241177,0.999970263,"0.681,0.241,0.077",3,"Urban area 2",0.3,0.00149861014822823,15.3692137937938,63.0544773293293,153.173377117117,605152.1875,606846.875,1.00280043191614,"Above",11375
"KryvyiRih_oct_2021_04","1040050039DC2B00,1040050039DC2C00","KryvyiRih","Dnipropetrovsk","KryvyiRig","oct_2021_04","2021-10-04 08:53:32,2021-10-04 08:53:50",2021-10-04 08:53:32,2021,10,4,8,"Monday",595.7418331,357.942578,0.600835057,"0.543,0.058",2,"Urban area 2",0.3,0.000113605068618968,14.1655219760399,36.9682656605657,166.959323960067,605152.1875,392540.125,0.648663481861742,"Above",10538
"Kuchurhan_aug_2019_31","1040050018DCD100","Kuchurhan","Odessa","Rozdilniaskyi","aug_2019_31","2019-08-31 09:05:32",2019-08-31 09:05:32,2019,8,31,9,"Saturday",73.43861962,67.06524308,0.913214919,"0.913",1,"Border checkpoints",0.3,0,22.160007,50.328518,158.34848,9952.2099609375,9955.85546875,1.00036630133677,"Above",360
"Kuchurhan_aug_2021_09","104001006E729500","Kuchurhan","Odessa","Rozdilniaskyi","aug_2021_09","2021-08-09 09:07:13",2021-08-09 09:07:13,2021,8,9,9,"Monday",73.43861962,65.46861963,0.891473995,"0.891",1,"Border checkpoints",0.3,0,18.591867,56.912888,153.88245,9952.2099609375,8086.9765625,0.812580983946424,"Above",78
"Kuchurhan_mar_2022_12","104005003EDC9A00","Kuchurhan","Odessa","Rozdilniaskyi","mar_2022_12","2022-03-12 09:01:33",2022-03-12 09:01:33,2022,3,12,9,"Saturday",73.43861962,57.22646023,0.779242046,"0.779",1,"Border checkpoints",0.3,0,14.160478,37.965183,158.16222,9952.2099609375,8584.1416015625,0.862536224140701,"Above",390
"Kuchurhan_mar_2022_26","104005003FDC1600","Kuchurhan","Odessa","Rozdilniaskyi","mar_2022_26","2022-03-26 09:20:29",2022-03-26 09:20:29,2022,3,26,9,"Saturday",73.43861962,48.70512396,0.663208598,"0.663",1,"Border checkpoints",0.4,0.00031152464,29.353489,44.63015,163.92583,9952.2099609375,7280.12939453125,0.731508822975582,"Above",228
